,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,17012647,5.0,5.25,,,,4.5,7.25,8.0,2.8,,6.58,,,17.0,13.05,
1,17012664,3.8,2.25,3.0,2.75,2.5,3.25,5.75,5.5,2.4,2.75,4.83,9.55,9.05,11.25,8.45,9.2
2,17012766,4.0,2.75,,,,4.0,4.75,5.75,2.2,,4.83,,,11.5,8.95,
3,17013076,4.2,7.0,,,,4.75,7.0,7.5,6.4,,6.42,,,18.75,17.6,
4,17013002,4.8,3.75,2.0,2.75,5.0,3.25,4.0,6.5,2.8,3.25,4.58,9.55,12.55,11.0,11.35,9.6
5,17013055,5.8,6.5,,,,4.25,7.25,5.25,3.2,,5.58,,,18.0,15.5,
6,17013299,4.2,6.5,,,,5.5,6.0,8.0,3.0,,6.5,,,18.0,13.7,
7,17013365,6.2,5.0,5.5,5.0,4.75,,,,2.6,5.08,,16.7,15.95,,13.8,14.3
8,17013316,4.4,4.75,,,,3.0,4.0,6.75,3.8,,4.58,,,11.75,12.95,
9,17013380,3.2,3.5,,,,3.0,4.0,6.25,2.6,,4.42,,,10.5,9.3,
10,17013456,5.8,6.25,3.5,5.5,4.25,4.5,7.25,8.5,5.8,4.42,6.75,14.8,15.55,18.0,17.85,15.1
11,17013416,4.8,3.5,,,,3.0,5.0,7.5,2.8,,5.17,,,11.5,11.1,
12,17013594,3.6,4.0,,,,4.0,4.75,6.5,2.6,,5.08,,,12.75,10.2,
13,17013595,7.2,7.0,7.0,7.75,3.5,,,,5.4,6.08,,21.95,18.45,,19.6,19.6
14,17013748,2.6,2.5,,,,1.75,3.75,,,,,,,8.0,,
15,17013766,5.6,5.5,6.25,5.25,3.5,,,,3.8,5.0,,17.1,14.35,,14.9,15.65
16,17000518,2.0,3.5,,,,2.0,3.75,7.25,2.6,,4.33,,,9.25,8.1,
17,17000497,3.0,6.75,,,,1.75,5.25,7.5,3.4,,4.83,,,13.75,13.15,
18,17000504,3.6,7.0,,,,4.0,5.5,8.0,3.8,,5.83,,,16.5,14.4,
19,17000520,3.2,5.0,,,,3.25,5.5,6.75,3.8,,5.17,,,13.75,12,
20,17000525,5.2,7.25,,,,3.0,5.75,7.25,3.2,,5.33,,,16.0,15.65,
21,17000527,4.4,7.25,,,,4.5,6.75,7.5,2.8,,6.25,,,18.5,14.45,
22,17000530,4.6,7.0,,,,4.75,8.0,7.5,,,6.75,,,19.75,,
23,17000536,3.6,6.0,,,,4.25,7.75,7.5,3.0,,6.5,,,18.0,12.6,
24,17000539,3.4,4.5,,,,2.75,4.75,7.0,2.8,,4.83,,,12.0,10.7,
25,17000542,5.2,4.75,,,,3.75,6.5,8.25,4.8,,6.17,,,15.0,14.75,
26,17000429,6.0,6.0,,,,5.0,7.25,8.5,2.8,,6.92,,,18.25,14.8,
27,17000432,5.2,7.25,,,,6.5,6.75,8.25,3.0,,7.17,,,20.5,15.45,
28,17000449,5.2,4.75,,,,6.25,7.0,8.75,1.2,,7.33,,,18.0,11.15,
29,17000452,5.6,3.75,,,,5.5,6.25,8.75,2.6,,6.83,,,15.5,11.95,
30,17000463,5.8,5.5,,,,5.0,6.75,6.5,2.4,,6.08,,,17.25,13.7,
31,17000435,5.6,7.0,,,,5.25,5.0,9.5,3.0,,6.58,,,17.25,15.6,
32,17000440,4.6,5.5,,,,4.0,5.75,7.25,2.6,,5.67,,,15.25,12.7,
33,17004311,6.2,5.25,2.75,6.5,5.25,4.5,5.75,7.0,3.6,4.83,5.75,15.45,17.95,15.5,15.05,12.55
34,17004275,2.0,3.25,,,,3.25,2.75,5.75,2.4,,3.92,,,9.25,7.65,
35,17004288,1.2,5.5,,,,2.0,3.75,7.0,2.6,,4.25,,,11.25,9.3,
36,17004303,4.6,7.5,,,,2.5,6.0,6.5,5.0,,5.0,,,16.0,17.1,
