,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,35006080,3.6,4.0,2.25,4.0,5.0,,,,2.8,3.75,,9.85,12.6,,10.4,8.65
1,35006095,4.8,5.25,3.75,2.25,4.25,,,,4.2,3.42,,10.8,11.3,,14.25,12.75
2,35006098,5.8,6.25,6.0,5.75,4.75,,,,3.6,5.5,,17.55,16.3,,15.65,15.4
3,35006085,5.2,4.5,5.0,5.25,2.75,,,,4.2,4.33,,15.45,13.2,,13.9,14.4
4,35006087,6.2,4.5,5.5,7.0,4.25,,,,3.8,5.58,,18.7,17.45,,14.5,15.5
5,35006092,6.0,5.5,4.75,4.25,5.5,,,,5.0,4.83,,15.0,15.75,,16.5,15.75
6,35006054,6.2,5.25,5.5,4.5,4.0,,,,3.6,4.67,,16.2,14.7,,15.05,15.3
7,35006056,3.4,3.5,3.5,6.75,5.25,,,,2.0,5.17,,13.65,15.4,,8.9,8.9
8,35006067,4.8,5.5,5.0,5.5,5.75,,,,4.2,5.42,,15.3,16.05,,14.5,14.0
9,35006071,6.4,3.75,6.75,3.75,3.25,,,,7.6,4.58,,16.9,13.4,,17.75,20.75
10,35006120,5.2,4.5,6.75,4.25,3.25,,,,2.2,4.75,,16.2,12.7,,11.9,14.15
11,35006137,5.0,4.75,4.0,2.5,4.25,,,,3.4,3.58,,11.5,11.75,,13.15,12.4
12,35006142,5.2,4.25,5.25,5.25,5.0,,,,3.6,5.17,,15.7,15.45,,13.05,14.05
13,35006161,3.4,2.75,2.25,2.25,2.75,,,,2.4,2.42,,7.9,8.4,,8.55,8.05
14,35006165,6.4,3.5,6.75,5.5,4.0,,,,4.2,5.42,,18.65,15.9,,14.1,17.35
15,35006136,6.2,6.75,6.25,6.5,4.0,,,,7.0,5.58,,18.95,16.7,,19.95,19.45
16,35006111,6.2,5.5,4.25,6.25,6.0,,,,4.6,5.5,,16.7,18.45,,16.3,15.05
17,35004278,5.8,7.5,,,,5.25,6.75,9.5,5.6,,7.17,,,19.5,18.9,
18,35004329,5.4,7.0,,,,5.5,6.75,8.5,6.4,,6.92,,,19.25,18.8,
19,35004340,3.4,3.0,,,,3.25,3.25,5.0,2.2,,3.83,,,9.5,8.6,
20,35004344,5.6,7.5,,,,3.75,5.0,7.5,3.4,,5.42,,,16.25,16.5,
21,35004348,4.2,8.0,,,,2.25,5.5,9.25,6.2,,5.67,,,15.75,18.4,
22,35004350,3.2,6.0,,,,3.25,6.0,7.5,4.0,,5.58,,,15.25,13.2,
23,35004282,3.2,6.25,,,,4.0,4.75,7.75,4.0,,5.5,,,15.0,13.45,
24,35004311,4.0,4.75,,,,2.75,5.25,5.25,3.6,,4.42,,,12.75,12.35,
25,35004320,6.2,7.5,,,,4.75,6.0,7.5,5.6,,6.08,,,18.25,19.3,
26,35004328,6.6,8.0,,,,4.0,7.0,9.5,6.4,,6.83,,,19.0,21,
27,35004267,4.8,7.5,,,,5.25,8.0,9.0,5.8,,7.42,,,20.75,18.1,
28,35004275,6.0,7.5,,,,4.25,7.5,8.75,5.8,,6.83,,,19.25,19.3,
29,35004302,6.2,6.0,,,,7.0,8.25,7.5,3.0,,7.58,,,21.25,15.2,
30,35004304,4.8,7.75,,,,5.75,7.25,7.75,2.8,,6.92,,,20.75,15.35,
31,35004317,5.6,6.75,,,,3.25,5.5,8.25,3.8,,5.67,,,15.5,16.15,
32,35004324,4.4,3.0,,,,2.75,6.0,5.75,3.0,,4.83,,,11.75,10.4,
33,35005519,4.0,6.0,,,,2.0,4.25,6.25,2.6,,4.17,,,12.25,12.6,
34,35005522,2.8,4.0,,,,1.5,4.25,6.0,3.2,,3.92,,,9.75,10,
35,35005535,6.0,6.0,5.0,5.75,3.25,,,,3.2,4.67,,16.75,15.0,,15.2,14.2
36,35005414,4.4,4.25,,,,3.0,4.75,6.25,2.2,,4.67,,,12.0,10.85,
37,35005417,3.0,3.25,,,,4.5,3.75,5.0,2.4,,4.42,,,11.5,8.65,
38,35005457,2.2,4.5,,,,3.25,4.75,6.75,2.0,,4.92,,,12.5,8.7,
39,35005473,3.8,4.5,,,,4.25,4.75,5.75,5.4,,4.92,,,13.5,13.7,
40,35005494,3.4,3.5,,,,3.5,4.0,5.0,2.2,,4.17,,,11.0,9.1,
41,35005483,1.6,4.25,,,,4.0,4.0,5.5,2.8,,4.5,,,12.25,8.65,
42,35005442,5.2,7.25,,,,2.75,5.25,6.25,3.8,,4.75,,,15.25,16.25,
43,35005451,3.6,4.0,,,,2.25,3.25,5.0,2.6,,3.5,,,9.5,10.2,
44,35005454,2.0,3.0,,,,4.75,5.75,6.75,2.0,,5.75,,,13.5,7,
45,35005460,5.6,6.0,,,,4.25,6.5,7.5,3.0,,6.08,,,16.75,14.6,
46,35005481,5.6,6.25,,,,4.0,5.25,7.75,2.8,,5.67,,,15.5,14.65,
47,35005486,5.8,3.75,,,,3.5,5.5,6.75,3.4,,5.25,,,12.75,12.95,
48,35005496,4.6,5.25,,,,5.5,5.75,7.5,3.8,,6.25,,,16.5,13.65,
49,35005499,2.6,3.5,,,,3.0,4.5,6.25,2.6,,4.58,,,11.0,8.7,
50,35005890,5.2,6.0,3.75,2.25,4.25,3.0,5.0,6.75,2.0,3.42,4.92,11.2,11.7,14.0,13.2,10.95
51,35005877,5.2,5.0,5.25,4.75,4.5,,,,3.8,4.83,,15.2,14.45,,14,14.25
52,35005893,6.0,6.25,5.5,4.75,3.5,,,,3.2,4.58,,16.25,14.25,,15.45,14.7
53,35005899,5.8,6.5,5.75,4.75,4.0,,,,2.6,4.83,,16.3,14.55,,14.9,14.15
54,35005868,6.2,4.5,4.25,4.25,4.5,,,,2.4,4.33,,14.7,14.95,,13.1,12.85
