,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,21001840,5.4,7.0,6.75,7.5,4.25,,,,5.0,6.17,,19.65,17.15,,17.4,17.15
1,21001830,6.0,5.0,6.5,4.5,5.0,,,,6.2,5.33,,17.0,15.5,,17.2,18.7
2,21001881,7.6,6.25,6.25,7.5,5.75,,,,7.2,6.5,,21.35,20.85,,21.05,21.05
3,21003898,4.2,7.0,,,,4.5,6.5,7.75,3.6,,6.25,,,18.0,14.8,
4,21001910,6.6,7.0,7.75,6.75,5.25,,,,6.0,6.58,,21.1,18.6,,19.6,20.35
5,21001949,5.6,4.5,7.5,7.0,5.5,,,,4.6,6.67,,20.1,18.1,,14.7,17.7
6,21001956,5.6,7.75,4.25,2.5,4.25,,,,3.2,3.67,,12.35,12.35,,16.55,13.05
7,21001854,7.4,6.75,7.0,6.0,5.0,,,,6.0,6.0,,20.4,18.4,,20.15,20.4
8,21001869,4.8,6.5,4.0,1.5,4.75,,,,3.6,3.42,,10.3,11.05,,14.9,12.4
9,21001886,5.4,5.75,3.75,3.0,3.0,,,,2.4,3.25,,12.15,11.4,,13.55,11.55
10,21001905,4.8,6.0,5.75,6.75,5.75,,,,3.6,6.08,,17.3,17.3,,14.4,14.15
11,21001927,5.6,7.5,7.5,5.5,4.5,,,,7.8,5.83,,18.6,15.6,,20.9,20.9
12,21001883,3.8,4.25,,,,4.5,5.25,,,,,,,14.0,,
13,21001891,2.4,1.5,,,,3.5,5.0,,,,,,,10.0,,
14,21001895,4.2,3.0,,,,4.5,7.0,,,,,,,14.5,,
15,21001901,3.6,5.75,,,,3.25,4.75,,,,,,,13.75,,
16,21001922,2.4,3.0,,,,4.25,6.0,,,,,,,13.25,,
17,21001923,2.8,2.5,,,,3.5,4.5,,,,,,,10.5,,
18,21001952,1.6,3.5,,,,3.5,5.75,,,,,,,12.75,,
19,21001959,3.8,4.5,,,,4.5,4.75,,,,,,,13.75,,
20,21001966,2.0,4.5,,,,3.0,5.25,,,,,,,12.75,,
21,21001919,3.0,2.5,,,,3.75,6.75,,,,,,,13.0,,
22,21001934,4.0,2.25,,,,3.25,4.25,,,,,,,9.75,,
23,21001938,6.2,3.75,,,,5.5,7.0,,,,,,,16.25,,
24,21001749,6.0,6.5,6.5,3.0,4.5,,,,5.8,4.67,,15.5,13.5,,18.3,18.3
25,21001775,4.6,6.5,5.0,5.0,5.25,,,,2.2,5.08,,14.6,14.85,,13.3,11.8
26,21001790,7.2,8.0,7.25,4.25,5.25,,,,8.0,5.58,,18.7,16.7,,23.2,22.45
27,21001791,6.8,7.25,8.0,5.5,4.5,,,,7.0,6.0,,20.3,16.8,,21.05,21.8
28,21001784,6.4,5.25,6.5,2.5,3.5,,,,5.0,4.17,,15.4,12.4,,16.65,17.9
29,21001798,5.8,7.25,3.5,4.5,4.75,,,,3.0,4.25,,13.8,15.05,,16.05,12.3
30,21001808,7.4,6.0,7.75,6.25,2.5,,,,3.0,5.5,,21.4,16.15,,16.4,18.15
31,21001820,4.8,5.0,3.5,3.75,4.75,,,,3.6,4.0,,12.05,13.3,,13.4,11.9
32,21001824,5.6,7.0,7.25,4.75,4.0,,,,4.2,5.33,,17.6,14.35,,16.8,17.05
33,21001944,3.2,3.25,,,,3.25,5.0,,,,,,,11.5,,
34,21001984,4.4,4.5,,,,4.5,6.75,,,,,,,15.75,,
35,21001978,3.6,3.5,,,,2.0,4.75,,,,,,,10.25,,
36,21001991,1.8,2.75,,,,3.0,3.5,,,,,,,9.25,,
37,21001994,4.8,3.5,,,,3.5,6.5,,,,,,,13.5,,
38,21001999,2.0,3.5,,,,3.5,4.25,,,,,,,11.25,,
39,21002003,3.2,3.5,,,,3.5,4.0,,,,,,,11.0,,
40,21002011,4.4,3.75,,,,3.75,5.75,,,,,,,13.25,,
41,21002016,3.8,4.5,,,,3.5,7.75,,,,,,,15.75,,
42,21003855,5.0,4.75,,,,2.25,4.25,7.75,1.6,,4.75,,,11.25,11.35,
43,21003872,2.8,6.75,,,,2.75,6.0,5.25,3.2,,4.67,,,15.5,12.75,
44,21003873,5.0,7.25,4.0,2.5,5.25,4.5,5.75,6.75,2.6,3.92,5.67,11.5,12.75,17.5,14.85,11.6
45,21003881,5.4,7.5,,,,2.5,3.75,3.5,4.2,,3.25,,,13.75,17.1,
46,21003896,4.4,6.25,,,,3.75,3.25,6.0,1.8,,4.33,,,13.25,12.45,
47,21003905,4.4,6.75,,,,3.0,5.5,7.25,3.4,,5.25,,,15.25,14.55,
48,21003918,4.2,6.25,,,,2.25,5.75,7.25,3.0,,5.08,,,14.25,13.45,
49,21003921,6.2,7.0,,,,3.75,7.0,8.75,4.2,,6.5,,,17.75,17.4,
50,21003925,6.8,6.5,,,,5.75,8.25,7.5,5.0,,7.17,,,20.5,18.3,
51,21003878,5.2,6.5,,,,3.75,7.25,8.25,3.8,,6.42,,,17.5,15.5,
52,21003908,6.0,5.5,,,,3.75,7.25,8.0,3.0,,6.33,,,16.5,14.5,
53,21003930,6.0,7.25,,,,5.75,7.75,7.75,4.4,,7.08,,,20.75,17.65,
54,21003941,3.6,6.25,1.5,3.0,4.25,3.0,4.75,7.75,2.6,2.92,5.17,8.1,10.85,14.0,12.45,7.7
55,21003951,5.4,5.5,,,,4.25,8.0,7.75,1.8,,6.67,,,17.75,12.7,
56,21003968,3.2,6.75,,,,2.25,5.0,6.25,2.2,,4.5,,,14.0,12.15,
57,21003932,6.4,6.5,,,,5.25,6.75,8.5,3.4,,6.83,,,18.5,16.3,
58,21003958,5.8,6.75,,,,4.25,6.25,7.5,2.8,,6.0,,,17.25,15.35,
59,21003961,4.4,6.0,,,,3.75,6.0,7.75,3.4,,5.83,,,15.75,13.8,
60,21003977,2.6,3.25,,,,2.0,4.25,6.5,2.6,,4.25,,,9.5,8.45,
61,21003983,3.4,6.5,,,,4.25,6.5,7.25,6.8,,6.0,,,17.25,16.7,
62,21001697,6.0,7.75,,,,5.25,7.5,7.5,7.8,,6.75,,,20.5,21.55,
63,21001703,4.8,7.5,,,,5.25,8.0,9.0,5.0,,7.42,,,20.75,17.3,
64,21001715,6.2,7.0,2.75,3.5,3.75,,,,3.8,3.33,,12.45,13.45,,17,12.75
65,21001724,5.8,8.25,,,,5.25,8.0,9.0,3.4,,7.42,,,21.5,17.45,
66,21001730,5.2,7.0,,,,2.5,6.25,8.5,3.4,,5.75,,,15.75,15.6,
67,21001745,6.4,7.75,,,,4.25,7.75,9.75,6.0,,7.25,,,19.75,20.15,
68,21001746,6.4,8.0,,,,6.75,9.0,9.5,8.2,,8.42,,,23.75,22.6,
69,21002158,5.4,5.75,5.0,3.5,3.5,,,,4.4,4.0,,13.9,12.4,,15.55,14.8
70,21002160,6.0,7.25,,,,4.0,7.75,9.0,4.2,,6.92,,,19.0,17.45,
71,21002164,3.4,3.75,,,,3.75,4.0,6.75,2.6,,4.83,,,11.5,9.75,
72,21002173,5.0,4.5,,,,5.5,5.75,7.0,2.6,,6.08,,,15.75,12.1,
73,21002180,5.4,5.25,5.75,6.0,6.75,,,,2.8,6.17,,17.15,18.15,,13.45,13.95
74,21002183,4.8,6.5,,,,4.0,5.75,9.0,3.0,,6.25,,,16.25,14.3,
75,21002186,4.8,3.25,6.0,4.0,3.75,,,,4.4,4.58,,14.8,12.55,,12.45,15.2
76,21002192,4.6,4.5,3.0,3.5,5.5,,,,3.2,4.0,,11.1,13.6,,12.3,10.8
77,21002206,5.4,5.5,5.5,3.0,3.25,,,,3.8,3.92,,13.9,11.65,,14.7,14.7
78,21002211,5.0,4.5,,,,4.25,5.0,6.0,2.8,,5.08,,,13.75,12.3,
79,21002219,5.4,4.0,,,,5.5,6.25,8.75,3.2,,6.83,,,15.75,12.6,
80,21002234,6.8,5.5,,,,5.75,6.25,9.25,4.6,,7.08,,,17.5,16.9,
81,21002251,5.0,4.25,,,,4.5,6.0,8.0,4.0,,6.17,,,14.75,13.25,
82,21002254,6.2,6.5,,,,5.75,7.25,8.25,4.0,,7.08,,,19.5,16.7,
83,21002256,5.2,5.0,,,,4.0,6.0,6.75,2.8,,5.58,,,15.0,13,
84,21003664,2.0,4.25,,,,2.5,3.75,,,,,,,10.5,,
85,21003671,2.4,2.25,,,,2.5,3.75,,,,,,,8.5,,
86,21006428,7.6,7.0,8.0,7.0,2.5,1.75,5.25,7.25,5.6,5.83,4.75,22.6,17.1,14.0,20.2,21.2
87,21006446,6.4,4.5,4.25,6.0,5.75,,,,4.0,5.33,,16.65,18.15,,14.9,14.65
88,21006458,7.2,5.75,6.75,4.25,5.75,3.5,6.5,7.75,3.8,5.58,5.92,18.2,17.2,15.75,16.75,17.75
89,21006476,5.6,6.5,2.75,4.75,4.0,2.75,5.0,7.5,4.4,3.83,5.08,13.1,14.35,14.25,16.5,12.75
90,21006486,6.6,4.5,6.25,5.0,2.0,,,,4.0,4.42,,17.85,13.6,,15.1,16.85
91,21006508,6.4,5.0,5.0,5.0,3.0,4.25,5.25,7.25,3.0,4.33,5.58,16.4,14.4,14.5,14.4,14.4
92,21006509,7.0,5.75,7.25,7.5,3.0,4.75,7.25,7.0,3.4,5.92,6.33,21.75,17.5,17.75,16.15,17.65
93,21006463,8.2,4.5,8.5,9.0,4.5,,,,4.6,7.33,,25.7,21.7,,17.3,21.3
94,21006469,8.0,4.5,9.0,8.5,4.25,3.75,6.5,7.25,7.4,7.25,5.83,25.5,20.75,14.75,19.9,24.4
95,21006483,7.2,6.0,7.5,6.25,4.25,,,,5.0,6.0,,20.95,17.7,,18.2,19.7
96,21006488,7.4,7.0,5.75,5.75,4.5,,,,3.0,5.33,,18.9,17.65,,17.4,16.15
97,21006492,7.6,8.25,4.0,5.75,6.25,3.75,6.5,8.5,3.4,5.33,6.25,17.35,19.6,18.5,19.25,15.0
98,21006503,6.6,5.25,6.5,3.5,4.0,3.5,6.0,9.0,7.4,4.67,6.17,16.6,14.1,14.75,19.25,20.5
99,21006471,5.4,5.5,2.5,3.75,4.5,3.5,5.5,6.25,2.8,3.58,5.08,11.65,13.65,14.5,13.7,10.7
100,21007552,7.2,5.5,4.0,5.25,5.5,,,,3.2,4.92,,16.45,17.95,,15.9,14.4
101,21007577,5.4,7.75,,,,4.0,5.0,6.25,3.4,,5.08,,,16.75,16.55,
102,21007595,5.4,6.75,,,,2.75,4.25,7.75,2.6,,4.92,,,13.75,14.75,
103,21007607,7.0,6.5,6.5,6.5,2.75,,,,4.0,5.25,,20.0,16.25,,17.5,17.5
104,21007620,3.2,3.0,,,,4.0,6.0,5.5,2.2,,5.17,,,13.0,8.4,
