,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,19005833,3.2,6.5,,,,8.5,8.25,6.75,3.2,,7.83,,,23.25,12.9,
1,19005840,5.0,4.75,,,,3.75,5.0,7.75,4.0,,5.5,,,13.5,13.75,
2,19005843,5.8,7.0,,,,4.5,7.0,8.25,6.6,,6.58,,,18.5,19.4,
3,19005846,2.2,3.0,,,,2.75,4.5,6.75,2.0,,4.67,,,10.25,7.2,
4,19005811,2.8,2.5,,,,2.5,4.5,5.5,3.0,,4.17,,,9.5,8.3,
5,19005813,3.0,3.5,,,,4.0,4.5,5.75,4.8,,4.75,,,12.0,11.3,
6,19005818,4.2,5.75,,,,2.75,4.75,7.5,3.6,,5.0,,,13.25,13.55,
7,19005821,5.0,7.25,,,,3.25,6.0,7.25,3.4,,5.5,,,16.5,15.65,
8,19005824,4.0,4.25,,,,5.0,5.5,7.0,3.8,,5.83,,,14.75,12.05,
9,19005850,3.4,3.5,,,,3.0,4.25,7.75,3.6,,5.0,,,10.75,10.5,
10,19005877,3.8,3.5,,,,3.75,6.5,8.75,3.2,,6.33,,,13.75,10.5,
11,19005866,3.0,2.5,,,,2.0,2.0,6.0,3.0,,3.33,,,6.5,8.5,
12,19005854,4.6,3.75,,,,4.75,5.25,7.75,1.4,,5.92,,,13.75,9.75,
13,19005856,4.2,3.25,,,,4.25,4.5,7.0,1.4,,5.25,,,12.0,8.85,
14,19005859,4.2,4.5,,,,2.75,5.0,6.5,3.2,,4.75,,,12.25,11.9,
15,19005861,5.2,5.0,,,,3.75,3.75,8.0,3.4,,5.17,,,12.5,13.6,
16,19005863,6.2,6.0,,,,4.25,5.0,7.75,5.2,,5.67,,,15.25,17.4,
17,19005870,3.0,5.0,,,,3.0,5.75,6.5,2.2,,5.08,,,13.75,10.2,
