,SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
0,61000459,5.0,7.5,,,,7.5,7.0,8.5,3.6,,7.67,,,22.0,16.1,
1,61000577,4.6,6.5,,,,4.0,6.25,9.0,3.6,,6.42,,,16.75,14.7,
2,61000617,3.2,5.5,,,,5.25,6.75,7.25,2.6,,6.42,,,17.5,11.3,
3,61000750,6.4,6.0,4.75,3.75,5.5,,,,4.2,4.67,,14.9,15.65,,16.6,15.35
4,61000799,3.0,4.25,,,,3.5,3.25,4.75,3.6,,3.83,,,11.0,10.85,
5,61002169,5.4,4.75,3.75,4.5,4.5,,,,3.0,4.25,,13.65,14.4,,13.15,12.15
6,61002182,5.2,5.25,5.75,3.5,5.75,,,,2.4,5.0,,14.45,14.45,,12.85,13.35
7,61002210,6.6,8.25,4.0,2.75,3.75,,,,4.2,3.5,,13.35,13.1,,19.05,14.8
8,61002304,6.0,7.25,6.0,3.5,3.75,,,,3.6,4.42,,15.5,13.25,,16.85,15.6
9,61002427,7.6,8.25,6.5,5.0,5.0,,,,8.6,5.5,,19.1,17.6,,24.45,22.7
10,61002470,5.6,5.75,6.75,5.5,4.25,,,,4.4,5.5,,17.85,15.35,,15.75,16.75
11,61002527,2.2,3.25,3.25,3.5,3.75,,,,2.8,3.5,,8.95,9.45,,8.25,8.25
12,61002538,5.8,6.5,6.75,4.75,5.0,,,,3.6,5.5,,17.3,15.55,,15.9,16.15
13,61002549,5.8,6.25,7.0,4.25,5.0,,,,4.0,5.42,,17.05,15.05,,16.05,16.8
14,61002597,5.8,5.5,5.75,6.75,5.75,,,,4.0,6.08,,18.3,18.3,,15.3,15.55
15,61002613,3.8,7.75,4.75,4.75,4.25,,,,3.8,4.58,,13.3,12.8,,15.35,12.35
16,61002624,5.0,7.0,5.5,5.5,4.75,,,,2.4,5.25,,16.0,15.25,,14.4,12.9
17,61004602,4.8,6.5,,,,4.5,7.25,9.5,3.8,,7.08,,,18.25,15.1,
18,61004628,3.0,5.75,,,,5.0,6.0,9.0,1.6,,6.67,,,16.75,10.35,
19,61007639,5.8,6.0,4.0,4.0,5.0,,,,3.2,4.33,,13.8,14.8,,15,13.0
20,61007691,5.6,5.5,7.0,2.25,4.75,,,,4.8,4.67,,14.85,12.6,,15.9,17.4
21,61007837,5.0,5.5,3.75,5.75,5.25,,,,2.6,4.92,,14.5,16.0,,13.1,11.35
22,61007943,5.8,7.0,4.0,3.0,4.75,,,,2.4,3.92,,12.8,13.55,,15.2,12.2
23,61008023,4.0,4.5,3.75,3.0,4.75,,,,4.4,3.83,,10.75,11.75,,12.9,12.15
24,61008027,6.6,5.5,4.0,6.25,6.25,,,,2.8,5.5,,16.85,19.1,,14.9,13.4
25,61008759,7.0,6.0,5.25,4.0,6.0,,,,3.8,5.08,,16.25,17.0,,16.8,16.05
26,61000914,5.8,7.5,5.75,4.75,3.5,,,,5.0,4.67,,16.3,14.05,,18.3,16.55
27,61000994,5.4,4.25,4.5,4.25,4.25,,,,3.2,4.33,,14.15,13.9,,12.85,13.1
28,61001144,6.4,7.5,5.25,5.75,5.75,,,,5.6,5.58,,17.4,17.9,,19.5,17.25
29,61000991,7.0,6.5,6.75,5.25,7.5,,,,2.8,6.5,,19.0,19.75,,16.3,16.55
30,61001033,4.0,5.75,4.75,1.5,5.0,,,,3.0,3.75,,10.25,10.5,,12.75,11.75
31,61001164,5.8,7.5,5.25,4.0,4.0,,,,3.0,4.42,,15.05,13.8,,16.3,14.05
32,61001238,5.4,5.25,4.75,5.0,5.25,,,,4.0,5.0,,15.15,15.65,,14.65,14.15
33,61001265,5.8,7.5,4.75,5.25,4.0,,,,6.8,4.67,,15.8,15.05,,20.1,17.35
34,61003721,4.6,6.5,,,,6.25,6.75,8.25,2.2,,7.08,,,19.5,13.3,
35,61004077,3.6,5.0,,,,3.25,5.5,7.5,1.4,,5.42,,,13.75,10,
36,61004285,4.0,5.0,,,,2.75,4.0,6.0,3.0,,4.25,,,11.75,12,
37,61004395,4.6,7.0,,,,4.25,5.25,7.5,3.0,,5.67,,,16.5,14.6,
38,61004492,4.8,6.5,,,,5.75,5.5,9.0,3.4,,6.75,,,17.75,14.7,
39,61004519,5.4,7.25,,,,7.0,7.75,9.0,7.6,,7.92,,,22.0,20.25,
40,61004530,3.0,6.25,,,,3.25,5.5,7.5,3.8,,5.42,,,15.0,13.05,
41,61004556,3.0,3.0,,,,2.5,4.5,6.75,2.8,,4.58,,,10.0,8.8,
42,61004652,3.2,6.5,,,,4.0,5.5,8.0,2.6,,5.83,,,16.0,12.3,
43,61004794,5.0,7.25,,,,6.0,7.5,7.25,3.8,,6.92,,,20.75,16.05,
44,61004811,5.6,6.25,,,,5.75,6.0,8.0,4.4,,6.58,,,18.0,16.25,
45,61005013,4.0,5.5,,,,4.5,5.25,7.75,2.6,,5.83,,,15.25,12.1,
46,61005121,4.0,4.5,,,,4.0,6.5,8.25,3.4,,6.25,,,15.0,11.9,
47,61005425,5.6,5.0,,,,5.25,8.0,8.5,4.2,,7.25,,,18.25,14.8,
48,61005636,4.4,7.0,,,,5.0,6.25,7.25,3.8,,6.17,,,18.25,15.2,
49,61005706,4.2,6.75,,,,4.5,5.25,7.25,4.0,,5.67,,,16.5,14.95,
50,61005709,3.2,7.5,,,,3.25,6.0,7.0,3.8,,5.42,,,16.75,14.5,
51,61005830,3.4,7.0,,,,3.75,6.5,7.25,4.2,,5.83,,,17.25,14.6,
52,61001090,1.8,4.75,,,,4.25,6.0,7.25,3.0,,5.83,,,15.0,9.55,
53,61000568,3.0,6.75,,,,6.25,8.5,6.75,3.0,,7.17,,,21.5,12.75,
54,61000600,3.0,6.25,5.0,4.5,4.75,,,,3.8,4.75,,12.5,12.25,,13.05,11.8
55,61000611,3.8,4.25,3.0,3.25,4.0,,,,2.2,3.42,,10.05,11.05,,10.25,9.0
56,61000677,4.4,7.5,,,,4.0,5.0,8.5,2.4,,5.83,,,16.5,14.3,
57,61000729,4.4,6.75,,,,5.5,7.0,8.25,3.0,,6.92,,,19.25,14.15,
58,61000875,3.6,4.25,,,,4.0,5.5,7.75,3.6,,5.75,,,13.75,11.45,
59,61001043,3.0,3.75,,,,2.25,4.0,5.5,1.4,,3.92,,,10.0,8.15,
60,61001165,4.4,8.25,,,,6.25,8.0,6.0,3.4,,6.75,,,22.5,16.05,
61,61001175,4.4,6.25,,,,5.25,5.25,7.0,2.6,,5.83,,,16.75,13.25,
62,61001207,4.4,4.0,4.75,3.0,5.25,,,,2.4,4.33,,12.15,12.65,,10.8,11.55
63,61004966,3.6,4.5,,,,2.25,5.25,4.25,2.6,,3.92,,,12.0,10.7,
64,61004976,3.2,6.0,,,,4.5,6.0,6.25,4.8,,5.58,,,16.5,14,
65,61005003,4.2,5.25,5.5,4.75,4.25,,,,3.8,4.83,,14.45,13.2,,13.25,13.5
66,61005042,2.4,5.75,,,,5.5,5.5,9.25,3.0,,6.75,,,16.75,11.15,
67,61005154,4.4,5.75,,,,2.5,4.0,8.75,2.6,,5.08,,,12.25,12.75,
68,61005601,4.6,6.5,4.5,4.75,3.75,,,,3.2,4.33,,13.85,13.1,,14.3,12.3
69,61007255,4.2,5.0,,,,4.25,6.0,8.25,4.2,,6.17,,,15.25,13.4,
